Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784542085,44,,Aggregated,89.400000,89.400000,58,260,340,560,2200,2700,3300,4800,13000,13000,13000,2968,2968,58,526.3219924523886,14.271299995016307,13195.2001999598,61.14420485175202
1784542086,45,,Aggregated,88.200000,88.200000,58,260,340,560,2200,2700,3300,4700,12000,13000,13000,3043,3043,58,524.6319966475468,14.271299995016307,13195.2001999598,61.096615182385804
1784542087,46,,Aggregated,93.800000,93.800000,56,260,340,560,2200,2700,3300,4800,12000,13000,13000,3183,3183,56,526.4292513347675,14.271299995016307,13195.2001999598,61.26421614828778
1784542088,47,,Aggregated,95.900000,95.900000,55,260,340,560,2200,2700,3300,4700,12000,13000,13000,3334,3334,54,521.6985145166763,14.271299995016307,13195.2001999598,61.2627474505099
1784542089,47,,Aggregated,94.500000,94.500000,55,260,340,560,2200,2700,3200,4700,12000,13000,13000,3410,3410,54,518.4574973603397,14.271299995016307,13195.2001999598,61.230498533724344
1784542090,48,,Aggregated,100.100000,100.100000,54,260,340,560,2200,2700,3200,4700,12000,13000,13000,3497,3497,54,521.4167244777389,14.271299995016307,13195.2001999598,61.274806977409206
1784542091,49,,Aggregated,107.100000,107.100000,54,260,340,560,2200,2700,3300,4800,12000,13000,13000,3637,3637,54,527.0670917509018,14.271299995016307,13195.2001999598,61.26752818256805
1784542092,50,,Aggregated,103.100000,103.100000,54,260,340,560,2200,2700,3300,4800,12000,13000,13000,3755,3755,54,534.1903077757026,14.271299995016307,13195.2001999598,61.28388814913449
1784542093,51,,Aggregated,107.900000,107.900000,54,260,340,560,2200,2700,3300,4800,13000,15000,15000,3894,3894,54,537.3519785306195,14.271299995016307,14531.570099992678,61.30225988700565
1784542094,52,,Aggregated,112.800000,112.800000,54,260,340,560,2200,2700,3300,4800,12000,15000,15000,4043,4043,54,532.3243449167563,14.271299995016307,14531.570099992678,61.34504081127875
1784542095,52,,Aggregated,109.600000,109.600000,54,260,340,560,2200,2700,3300,4800,13000,15000,15000,4167,4167,54,539.8044264695155,14.271299995016307,14531.570099992678,61.32805375569954
1784542096,53,,Aggregated,119.800000,119.800000,53,260,340,560,2200,2700,3300,4800,13000,15000,15000,4283,4283,53,533.3569445478643,14.271299995016307,14531.570099992678,61.395984123278076
1784542097,54,,Aggregated,116.200000,116.200000,55,260,340,560,2200,2700,3300,4800,13000,15000,15000,4406,4406,55,534.2011493868241,14.271299995016307,14531.570099992678,61.480481162051746
1784542098,55,,Aggregated,123.700000,123.700000,56,260,340,560,2200,2700,3300,4800,13000,15000,15000,4582,4582,56,535.0407793099001,14.271299995016307,14531.570099992678,61.53382802269751
1784542099,56,,Aggregated,124.200000,124.200000,58,260,340,560,2200,2700,3300,4800,13000,15000,15000,4674,4674,58,536.8578381467217,14.271299995016307,14531.570099992678,61.436456996148905
1784542100,57,,Aggregated,121.600000,121.600000,57,260,340,560,2200,2700,3300,4800,13000,15000,15000,4818,4818,57,535.9865048978147,14.271299995016307,14531.570099992678,61.52428393524284
1784542101,57,,Aggregated,126.800000,126.800000,58,260,340,560,2200,2700,3300,4800,14000,16000,16000,5011,5011,58,541.6959576127332,14.271299995016307,16171.1471999879,61.54819397325883
1784542102,58,,Aggregated,124.600000,124.600000,57,260,340,560,2200,2700,3300,4800,14000,16000,16000,5120,5120,57,541.4219845893626,14.271299995016307,16171.1471999879,61.5408203125
1784542103,59,,Aggregated,134.700000,134.700000,57,260,340,560,2200,2700,3300,4800,14000,16000,16000,5271,5271,57,539.0614404282023,13.794199971016496,16171.1471999879,61.50313033579966
1784542104,60,,Aggregated,136.700000,136.700000,55,260,340,560,2200,2600,3300,4800,14000,16000,16000,5482,5482,55,536.762949835189,13.491699995938689,16171.1471999879,61.544144472820136
1784542105,61,,Aggregated,136.300000,136.300000,55,260,340,560,2200,2600,3300,4800,14000,16000,16000,5582,5582,55,534.8503451265761,13.491699995938689,16171.1471999879,61.55141526334647
1784542106,62,,Aggregated,135.300000,135.300000,54,260,340,560,2200,2600,3300,4800,15000,16000,16000,5753,5753,54,534.3816383272554,13.491699995938689,16171.1471999879,61.64505475404137
1784542107,62,,Aggregated,143.500000,143.500000,54,260,340,560,2200,2600,3300,4700,15000,16000,16000,5906,5906,54,532.9841167281627,13.491699995938689,16171.1471999879,61.66610226887911
1784542108,63,,Aggregated,137.200000,137.200000,54,260,340,560,2200,2600,3300,4700,15000,17000,17000,6063,6063,54,536.2812244921855,13.491699995938689,16957.96919998247,61.73890813128814
1784542109,64,,Aggregated,149.500000,149.500000,53,260,340,560,2200,2600,3300,4700,15000,17000,17000,6224,6224,53,534.4561942795742,13.491699995938689,16957.96919998247,61.727827763496144
1784542110,65,,Aggregated,150.700000,150.700000,53,260,340,560,2200,2600,3300,4700,15000,17000,17000,6386,6386,53,537.5375672558783,13.491699995938689,17366.03189999005,61.72063889758847
1784542111,66,,Aggregated,149.600000,149.600000,53,260,340,560,2200,2600,3300,4700,15000,17000,17000,6509,6509,53,535.3296064212493,13.491699995938689,17366.03189999005,61.738669534490704
1784542112,67,,Aggregated,157.600000,157.600000,53,260,340,560,2200,2600,3300,4700,15000,17000,17000,6724,6724,53,532.7002977239949,13.491699995938689,17366.03189999005,61.77855443188578
1784542113,67,,Aggregated,152.300000,152.300000,53,260,340,560,2200,2600,3300,4700,16000,18000,18000,6864,6864,53,536.7167342796894,13.491699995938689,17850.812899996527,61.83479020979021
1784542114,68,,Aggregated,149.200000,149.200000,53,260,340,560,2200,2600,3300,4700,15000,18000,18000,7033,7033,53,535.2255735384564,13.491699995938689,17850.812899996527,61.86733968434523
1784542115,69,,Aggregated,157.700000,157.700000,52,260,340,560,2200,2600,3300,4700,16000,18000,18000,7216,7216,51,535.8829313603899,13.491699995938689,18012.126000015996,61.912832594235034
1784542116,70,,Aggregated,160.800000,160.800000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,7372,7372,52,539.2005705367322,13.491699995938689,18722.40879997844,61.91562669560499
1784542117,71,,Aggregated,154.400000,154.400000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,7618,7618,52,540.1925605667415,13.443599978927523,18722.40879997844,62.03334208453662
1784542118,72,,Aggregated,163.600000,163.600000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,7803,7803,52,541.4165305263751,13.443599978927523,18722.40879997844,62.03498654363706
1784542119,72,,Aggregated,159.100000,159.100000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,7966,7966,52,539.865392781536,13.443599978927523,18722.40879997844,62.087245794627165
1784542120,73,,Aggregated,168.800000,168.800000,51,260,330,550,2200,2600,3300,4800,16000,19000,19000,8198,8198,51,536.1067753718108,13.443599978927523,18722.40879997844,62.16138082459136
1784542121,74,,Aggregated,170.600000,170.600000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,8375,8375,52,537.5148223639015,13.443599978927523,18722.40879997844,62.19546268656716
1784542122,75,,Aggregated,172.000000,172.000000,52,260,340,560,2200,2600,3300,4800,16000,19000,19000,8545,8545,52,536.8406897246914,13.443599978927523,18722.40879997844,62.25207723815097
1784542123,76,,Aggregated,181.400000,181.400000,53,260,340,560,2200,2600,3300,4800,17000,19000,19000,8780,8780,53,537.433474407473,13.443599978927523,18776.91870002309,62.35170842824601
1784542124,77,,Aggregated,184.100000,184.100000,54,260,340,560,2200,2600,3300,4800,17000,19000,19000,8921,8921,54,539.497713619258,13.443599978927523,18776.91870002309,62.33740612039009
1784542125,77,,Aggregated,184.500000,184.500000,53,260,340,560,2200,2600,3300,4800,17000,19000,19000,9232,9232,53,538.7899036608572,13.443599978927523,18776.91870002309,62.48472703639515
1784542126,78,,Aggregated,189.200000,189.200000,53,260,340,560,2200,2600,3200,4800,17000,19000,19000,9391,9391,53,536.1790907780742,13.443599978927523,18776.91870002309,62.515813012458736
1784542127,79,,Aggregated,191.200000,191.200000,52,260,330,550,2200,2600,3200,4700,17000,19000,19000,9641,9641,52,534.1020234308738,13.443599978927523,18776.91870002309,62.62503889638004
1784542128,80,,Aggregated,197.900000,197.900000,52,260,330,550,2200,2600,3200,4700,17000,19000,19000,9889,9889,52,535.1045016884169,13.443599978927523,18776.91870002309,62.67256547679239
1784542129,81,,Aggregated,200.900000,200.900000,52,260,330,550,2200,2600,3200,4700,17000,19000,19000,10089,10089,52,533.4958729405436,13.443599978927523,18776.91870002309,62.667657845177914
1784542130,82,,Aggregated,201.300000,201.300000,52,260,330,550,2200,2600,3200,4700,17000,19000,19000,10232,10232,52,532.2078092451886,13.443599978927523,18776.91870002309,62.673377638780295
1784542131,82,,Aggregated,210.800000,210.800000,53,260,340,550,2200,2600,3200,4700,18000,19000,19000,10494,10494,53,534.6770744517951,13.443599978927523,18776.91870002309,62.736611396988756
1784542132,83,,Aggregated,212.700000,212.700000,53,260,330,550,2200,2600,3200,4700,18000,19000,19000,10714,10714,53,533.7890510637191,13.443599978927523,18776.91870002309,62.783274220645886
1784542133,84,,Aggregated,201.900000,201.900000,53,260,330,550,2200,2600,3200,4700,18000,19000,19000,10890,10890,53,532.2990712669314,13.443599978927523,18776.91870002309,62.79054178145087
1784542134,85,,Aggregated,212.700000,212.700000,52,260,330,550,2200,2600,3200,4600,17000,19000,19000,11156,11156,52,529.5063277874706,13.443599978927523,18776.91870002309,62.84636070276085
1784542135,86,,Aggregated,214.700000,214.700000,51,260,330,550,2200,2600,3200,4700,18000,19000,19000,11355,11355,51,530.8586770671083,13.443599978927523,18776.91870002309,62.84482606781154
1784542136,87,,Aggregated,213.600000,213.600000,51,260,330,550,2200,2600,3200,4600,18000,19000,19000,11628,11628,51,529.9908209405058,13.443599978927523,18776.91870002309,62.85887512899897
1784542137,87,,Aggregated,223.200000,223.200000,51,260,330,550,2200,2600,3200,4700,18000,19000,20000,11859,11859,51,532.6584415377155,13.443599978927523,20251.087700016797,62.8865840290075
1784542138,88,,Aggregated,215.300000,215.300000,50,260,330,540,2200,2600,3200,4700,18000,19000,20000,12081,12081,50,531.3963382746454,13.443599978927523,20251.087700016797,62.90754076649284
1784542139,89,,Aggregated,224.700000,224.700000,50,260,330,530,2100,2600,3200,4600,18000,19000,20000,12383,12383,50,529.3158239518016,13.443599978927523,20251.087700016797,62.95655333925543
